word,valence,arousal,dominance
grudge,2.86,4.2,5.18
bossy,2.86,4.68,4.73
outcast,2.86,5.17,3.81
bloody,2.86,5.76,3.75
pigsty,2.86,4.48,4.05
madness,2.86,6.25,4.18
wickedness,2.86,6.0,4.14
blister,2.87,4.7,4.52
crushed,2.87,5.07,4.24
trouble,2.87,5.59,4.35
garbage,2.88,3.84,5.15
weep,2.88,4.0,4.17
hyperventilate,2.88,5.86,3.2
defect,2.89,4.14,3.37
injection,2.89,5.67,3.5
trauma,2.89,4.87,2.7
loathsome,2.89,4.45,3.57
peeper,2.89,5.41,4.41
deterioration,2.89,5.0,2.73
addicted,2.89,4.77,2.84
exhumation,2.89,4.5,4.14
flunky,2.89,3.15,4.95
fatigued,2.89,3.78,4.33
mistake,2.89,4.93,4.69
slur,2.89,3.48,4.47
gambling,2.89,5.91,4.11
hypochondriac,2.89,5.29,3.75
immobile,2.89,4.38,3.63
spiteful,2.89,4.71,5.13
discouraging,2.89,4.17,4.22
gruesome,2.89,6.62,3.83
governmental,2.89,3.8,3.04
gloom,2.89,3.9,4.07
deceit,2.89,5.62,4.24
displace,2.89,3.8,4.65
pitiful,2.89,4.47,3.45
exploitation,2.89,6.1,5.0
venomous,2.9,7.21,4.23
hazard,2.9,5.77,4.22
manipulative,2.9,4.44,3.67
paranoid,2.9,5.09,3.81
loss,2.9,5.2,4.47
cannibal,2.9,6.1,3.2
rut,2.9,3.87,4.0
heartburn,2.9,4.0,4.25
defamation,2.9,5.62,2.56
crash,2.9,4.55,3.3
curse,2.9,5.2,5.15
anus,2.9,4.39,4.96
mangle,2.9,5.0,4.35
claustrophobia,2.9,5.33,3.71
blabbermouth,2.9,4.48,4.26
callous,2.9,3.85,4.26
allergy,2.9,3.9,3.5
culprit,2.9,5.54,3.82
grieving,2.9,5.05,3.23
urine,2.9,4.38,4.55
robber,2.9,6.2,3.92
orphan,2.9,3.24,3.48
sewer,2.9,3.39,4.12
formaldehyde,2.9,3.85,3.59
powerless,2.9,3.95,3.04
hypodermic,2.9,4.78,4.58
tyrant,2.9,5.27,3.19
gimp,2.9,3.29,3.64
douche,2.9,4.13,3.81
irate,2.9,4.71,3.6
needy,2.9,4.68,4.27
paralysis,2.9,5.07,2.9
rectal,2.9,4.41,4.44
inflation,2.91,4.5,4.0
devastation,2.91,5.48,3.09
relapse,2.91,4.05,3.62
heartbreaking,2.91,4.86,3.55
cocksucker,2.91,6.09,4.42
schizophrenic,2.91,5.41,3.1
goner,2.91,4.65,3.0
cramp,2.91,4.73,4.5
desolation,2.91,4.04,4.25
beggar,2.92,4.29,4.16
fever,2.92,5.02,3.12
fear,2.93,6.14,3.32
venom,2.93,5.81,3.92
blame,2.94,4.81,3.33
operation,2.94,5.71,3.78
fraught,2.94,4.32,4.05
communism,2.94,5.1,3.12
greasy,2.94,4.55,3.88
desecration,2.94,5.1,3.84
incision,2.95,4.9,4.05
turbulence,2.95,6.45,2.67
rabid,2.95,6.62,3.17
appalling,2.95,5.5,4.55
lesion,2.95,5.62,4.13
stutter,2.95,4.48,4.72
unresponsive,2.95,3.94,3.36
shoplifting,2.95,4.32,4.76
deficit,2.95,4.19,4.18
pestilence,2.95,4.23,4.33
combat,2.95,6.09,4.0
nasty,2.95,5.44,3.98
wiretap,2.95,5.23,2.71
hysterectomy,2.95,5.22,3.57
clog,2.95,3.23,3.58
annoyance,2.95,4.1,3.45
warlord,2.95,5.57,5.0
collision,2.95,5.9,2.57
fruitless,2.95,3.25,3.59
orphanage,2.95,3.12,4.0
bored,2.95,3.65,4.96
colic,2.95,2.89,2.95
quitter,2.95,5.43,5.62
desolate,2.95,3.22,2.94
perjury,2.95,4.68,4.35
unpopular,2.95,4.25,3.48
crybaby,2.95,5.05,3.21
hostility,2.95,6.74,4.7
clot,2.95,4.17,3.71
stickup,2.95,6.09,3.24
sorrow,2.95,3.55,3.8
slap,2.95,4.59,4.78
hassle,2.95,3.83,4.83
spineless,2.95,4.57,4.1
mockery,2.95,4.48,4.11
awkward,2.95,4.55,4.25
weak,2.95,4.9,5.32
wither,2.95,3.3,3.82
selfishness,2.95,4.57,4.94
cesspool,2.95,4.42,3.65
refusal,2.95,3.0,4.91
sludge,2.95,4.38,4.33
disorderly,2.95,4.85,4.05
fist,2.95,4.85,4.95
deceive,2.95,5.9,4.58
snatcher,2.95,5.48,3.92
punitive,2.95,4.62,4.08
mucous,2.95,3.83,4.41
ailing,2.95,4.52,4.15
atrocity,2.95,5.0,2.96
unclean,2.95,4.12,4.19
creep,2.95,4.78,4.63
cellblock,2.95,4.7,4.08
tardiness,2.95,5.05,4.3
blasphemy,2.95,5.65,4.6
ridicule,2.95,5.53,4.15
impotent,2.95,3.71,3.95
intolerance,2.95,5.35,3.87
harass,2.95,6.1,3.58
venereal,2.95,4.58,4.14
gurney,2.95,3.33,3.33
wounds,2.95,4.0,3.2
sleaze,2.95,4.12,3.82
frighten,2.95,4.85,2.71
battered,2.95,3.86,3.22
horseshit,2.95,4.17,5.0
appendectomy,2.95,6.14,3.59
reject,2.95,4.78,3.46
cheater,2.95,5.95,4.09
termination,2.95,5.9,3.38
unfit,2.95,3.77,4.22
disability,2.95,3.9,4.7
revoke,2.95,5.0,5.0
frightful,2.95,5.2,3.55
distrust,2.95,4.05,3.32
claustrophobic,2.95,6.19,3.15
tattletale,2.95,6.1,4.7
famine,2.95,6.1,3.09
headless,2.95,5.1,3.54
embezzlement,2.95,4.67,4.18
scurry,2.95,4.59,4.13
gunplay,2.95,5.38,4.0
meaningless,2.95,3.05,3.57
unable,2.96,3.61,3.08
outrage,2.97,6.52,4.8
damage,2.98,4.86,3.46
scary,3.0,5.35,3.7
corrupt,3.0,5.98,3.7
backfire,3.0,4.79,3.5
aging,3.0,3.8,3.06
demon,3.0,5.34,3.4
wrongful,3.0,5.48,4.24
witless,3.0,4.39,4.23
spanking,3.0,5.98,4.62
repossess,3.0,4.33,4.2
confine,3.0,3.96,3.83
debilitating,3.0,4.41,3.0
intimidating,3.0,4.33,4.0
scapegoat,3.0,4.8,3.65
arsenic,3.0,4.7,3.46
servitude,3.0,4.5,2.46
ailment,3.0,3.68,3.14
underprivileged,3.0,3.89,3.35
cranky,3.0,4.71,4.36
coroner,3.0,3.61,3.28
despairing,3.0,4.91,3.64
judgmental,3.0,5.05,3.79
struggle,3.0,5.9,3.67
disparage,3.0,3.96,3.52
dishonest,3.0,4.95,5.0
monoxide,3.0,4.55,4.85
eviction,3.0,4.67,3.68
endangerment,3.0,4.84,3.84
demise,3.0,4.18,3.17
costly,3.0,4.08,4.68
ratty,3.0,3.82,4.78
nuisance,3.0,4.7,3.79
stain,3.0,4.27,4.61
inability,3.0,3.5,3.4
chloroform,3.0,6.15,4.19
allergic,3.0,5.4,3.81
foolish,3.0,4.57,3.9
flea,3.0,3.0,4.42
infertility,3.0,4.8,2.62
hairball,3.0,4.52,4.12
unreachable,3.0,3.4,3.5
retaliation,3.0,5.17,5.43
drunken,3.0,4.36,4.05
mindless,3.0,3.1,3.86
dread,3.0,4.5,3.62
homesick,3.0,4.05,4.64
spit,3.0,3.57,4.36
undesirable,3.0,4.0,3.75
gunman,3.0,5.62,3.88
dire,3.0,5.0,4.17
foul,3.0,4.09,4.11
imbecile,3.0,5.17,3.12
odor,3.0,5.05,4.12
snore,3.0,3.71,3.85
shameful,3.0,4.81,4.35
tax,3.0,4.52,3.05
swindle,3.0,4.32,4.13
messy,3.0,4.61,4.83
uneducated,3.0,3.9,5.28
corruption,3.0,4.86,3.63
annoying,3.0,5.55,3.28
confusing,3.0,5.09,3.95
strangle,3.0,5.43,3.62
brutish,3.0,4.74,5.11
villain,3.0,4.91,3.46
incriminating,3.0,5.27,3.5
diabetic,3.0,3.86,2.73
resentful,3.0,4.35,4.12
detain,3.0,4.25,4.86
cigarette,3.0,4.0,5.05
narcissistic,3.0,5.0,4.94
inflammatory,3.0,4.67,4.17
dysentery,3.0,3.75,3.05
resentment,3.0,5.19,4.05
doom,3.0,6.17,2.42
scalding,3.02,5.21,3.91
scream,3.02,6.74,4.51
idiot,3.03,4.85,4.2
handicapped,3.04,3.95,3.45
terminate,3.05,4.95,3.25
mobster,3.05,5.14,4.04
oppressive,3.05,6.24,3.43
overpriced,3.05,4.55,3.93
snooty,3.05,4.65,5.25
stagnant,3.05,3.49,4.27
complication,3.05,4.55,3.83
unsavory,3.05,4.35,3.48
intrusive,3.05,5.77,4.47
tick,3.05,3.82,3.62
detest,3.05,5.09,4.65
weepy,3.05,4.0,3.85
stab,3.05,5.17,4.12
earthquake,3.05,6.76,2.14
wasteland,3.05,4.4,4.57
contagious,3.05,5.25,3.9
ghastly,3.05,5.0,3.95
desecrate,3.05,4.12,4.1
merciless,3.05,5.05,5.05
balding,3.05,3.38,3.65
depravity,3.05,4.36,3.89
gallows,3.05,5.05,4.48
envy,3.05,4.35,3.16
wimp,3.05,2.38,4.55
cocaine,3.05,4.5,3.56
anemia,3.05,4.09,3.55
nicotine,3.05,4.04,3.58
decrepit,3.05,4.83,3.46
embezzler,3.05,5.24,3.79
cowardice,3.05,4.25,3.64
seizure,3.05,4.67,3.59
unresolved,3.05,4.61,3.32
syringe,3.05,4.81,5.39
hitter,3.05,4.55,5.81
pimp,3.05,4.2,4.22
widowed,3.05,4.78,3.1
cheat,3.05,4.91,4.37
undermine,3.05,4.21,4.6
separation,3.05,3.67,4.0
lazy,3.05,3.05,5.79
treason,3.05,5.8,3.67
segregation,3.05,4.09,3.59
junky,3.05,4.3,4.86
demonic,3.05,6.24,3.52
methadone,3.05,3.76,4.48
burden,3.05,3.96,3.14
delayed,3.05,4.05,3.27
monotonous,3.05,2.68,4.55
wino,3.05,3.25,4.85
discourage,3.05,3.73,3.71
inconvenience,3.05,6.26,3.6
conflict,3.05,5.41,4.11
dandruff,3.05,4.41,3.57
abnormality,3.05,5.0,3.96
meltdown,3.05,4.81,2.96
bureaucrat,3.05,3.1,4.46
federal,3.06,4.45,2.76
beater,3.06,4.22,4.84
strike,3.06,5.52,3.28
dick,3.06,5.6,3.44
lump,3.07,3.74,4.72
scorn,3.07,4.53,4.05
brutal,3.07,5.13,3.94
termite,3.08,4.24,3.53
aggressive,3.08,5.87,5.49
sin,3.08,5.82,5.74
despise,3.08,4.77,4.38
impeachment,3.08,4.16,4.46
egotistical,3.08,5.14,5.23
dysfunctional,3.09,4.63,2.95
hurtful,3.09,5.41,3.3
inferiority,3.09,3.47,3.33
reckless,3.09,5.18,4.4
incorrect,3.09,3.62,4.62
feverish,3.09,5.35,3.79
guilty,3.09,4.65,4.5
meanness,3.09,5.19,5.09
thorny,3.1,4.92,3.68
impolite,3.1,5.25,3.95
nervousness,3.1,4.45,3.93
affair,3.1,5.4,5.89
tampon,3.1,4.22,5.54
abort,3.1,5.8,3.38
regretful,3.1,4.56,4.09
lawless,3.1,4.17,3.94
impotence,3.1,4.61,3.77
complain,3.1,5.18,5.1
dismay,3.1,2.85,3.95
proctologist,3.1,4.68,3.89
obscene,3.1,5.24,4.64
pushy,3.1,4.6,4.23
laxative,3.1,4.14,3.0
inhumane,3.1,5.43,3.36
blemish,3.1,4.81,5.12
scab,3.1,3.15,3.52
oppressed,3.1,5.05,3.81
idiocy,3.1,4.16,3.95
bimbo,3.1,3.52,4.84
collide,3.1,4.33,3.95
nappy,3.1,3.32,4.24
invasive,3.1,6.28,3.23
poacher,3.1,4.86,4.67
unbalanced,3.1,4.74,3.21
malignant,3.1,4.42,4.2
biopsy,3.1,3.46,3.9
extinction,3.1,5.0,3.04
shove,3.1,3.83,4.41
jeopardize,3.1,6.15,3.65
spam,3.1,3.83,3.95
hooligan,3.1,5.5,3.57
stretcher,3.1,3.82,5.04
unanswered,3.1,3.72,3.79
fascist,3.1,4.74,3.88
intrude,3.1,5.2,3.92
nosy,3.1,4.65,5.04
larceny,3.1,5.44,4.29
imprisonment,3.1,5.14,2.93
hang,3.1,4.86,4.61
obituary,3.1,5.04,3.43
hematoma,3.11,4.62,3.25
madhouse,3.11,5.77,3.21
brainwash,3.11,5.9,2.88
mafia,3.11,7.05,3.65
sleepless,3.11,4.64,3.08
narcissist,3.11,5.81,4.04
teething,3.11,4.05,4.12
cage,3.11,4.2,3.58
respirator,3.11,3.73,2.93
swine,3.11,3.71,4.78
unprepared,3.11,5.09,3.75
ripper,3.11,5.1,4.48
itch,3.11,5.0,3.86
homo,3.11,3.36,3.78
devil,3.11,5.4,3.84
dissection,3.11,4.32,4.91
withholding,3.11,4.14,4.7
pathetic,3.11,3.56,3.18
bitchy,3.11,4.83,4.24
contamination,3.11,6.71,3.78
sprain,3.11,3.85,3.6
persecute,3.11,5.11,4.09
innards,3.11,3.29,4.17
demented,3.11,4.86,4.36
patronizing,3.11,5.67,4.68
destructive,3.11,6.38,4.85
bill,3.11,4.0,4.0
ineffective,3.11,3.75,3.55
squish,3.11,4.55,5.08
confused,3.11,4.28,4.13
belligerent,3.11,5.0,3.56
disgruntled,3.11,3.55,3.64
troubled,3.11,4.45,3.83
telethon,3.11,3.0,5.29
radioactivity,3.12,6.09,2.6
mosquito,3.12,5.17,3.88
menace,3.13,4.89,4.4
disdainful,3.13,4.7,4.48
discredit,3.14,4.05,4.29
bombardment,3.14,5.48,3.0
muck,3.14,3.55,4.09
deport,3.14,3.84,3.73
gouge,3.14,4.75,4.62
dizzy,3.14,4.67,3.55
rumor,3.14,3.85,5.36
menacing,3.14,4.76,4.15
tombstone,3.14,4.86,3.89
senile,3.14,3.68,3.0
laryngitis,3.14,3.56,4.06
witch,3.14,5.3,4.79
warfare,3.14,6.5,3.25
anguish,3.14,5.41,4.27
misleading,3.14,4.48,3.69
overrun,3.14,4.56,3.38
tear,3.14,4.8,5.68
grievous,3.14,3.92,5.25
breech,3.14,3.57,5.05
lousy,3.14,4.28,4.33
shanty,3.14,4.56,4.5
damnation,3.14,5.77,3.55
maim,3.14,4.56,4.0
blight,3.14,4.24,3.92
intolerable,3.14,5.41,4.15
landfill,3.14,3.65,4.46
overweight,3.14,3.91,3.57
captivity,3.14,5.09,2.89
atrocious,3.14,4.12,4.35
cutoff,3.14,3.92,5.0
barbarian,3.14,6.26,3.67
hideous,3.14,4.95,3.92
cutthroat,3.14,5.65,4.27
misplace,3.15,4.83,4.14
splinter,3.15,4.5,5.67
bitterness,3.15,5.1,4.62
antagonize,3.15,4.95,4.0
fib,3.15,5.6,4.68
achy,3.15,4.48,4.62
exorcism,3.15,5.96,3.71
rash,3.15,3.82,3.0
crocodile,3.15,6.48,3.47
gloomy,3.15,3.32,3.15
tantrum,3.15,5.05,3.4
argue,3.15,6.67,4.77
bigamy,3.15,4.36,4.21
condemnation,3.15,4.1,3.18
annihilate,3.15,6.44,4.62
foe,3.15,4.71,3.82
neurosis,3.15,4.3,3.14
riot,3.15,6.19,3.25
unfair,3.15,3.75,4.0
friendless,3.15,4.18,4.63
prosecute,3.15,4.62,5.12
slime,3.15,4.58,4.04
expire,3.16,4.0,3.8
prejudicial,3.16,5.1,4.3
hurricane,3.16,5.75,2.98
pigheaded,3.16,4.96,4.82
unending,3.16,4.36,4.77
goblin,3.16,4.7,3.84
sickly,3.16,4.41,3.85
crabby,3.16,6.0,5.09
ghetto,3.16,7.05,3.77
decomposition,3.16,4.0,3.89
predatory,3.16,5.26,4.32
counterfeit,3.16,4.18,3.0
unjust,3.16,6.33,3.05
atrophy,3.16,3.86,4.0
nosebleed,3.16,5.27,3.5
uptight,3.16,4.09,4.54
strikeout,3.16,4.9,4.78
slug,3.16,4.9,4.56
locust,3.16,4.24,3.45
stinky,3.16,3.76,4.29
overprotective,3.16,4.37,4.85
shaky,3.16,4.33,3.8
ambush,3.17,5.58,3.96
prude,3.17,3.32,4.12
hypocritical,3.17,4.5,4.81
dirty,3.17,5.05,5.05
meanie,3.17,4.85,4.48
taker,3.17,3.82,3.7
crooked,3.17,4.18,3.18
spasm,3.17,5.24,3.26
immature,3.17,4.21,4.19
explosion,3.17,6.35,3.62
purgatory,3.17,4.41,3.47
distasteful,3.17,5.05,3.92
subdue,3.17,3.3,6.0
surgery,3.18,5.55,3.2
tremble,3.18,5.32,3.79
pity,3.18,4.07,4.52
aggression,3.18,5.69,4.65
discriminate,3.18,4.05,5.05
dysfunction,3.18,4.9,3.16
discouraged,3.18,3.38,3.5
deformity,3.18,4.71,3.82
inhuman,3.18,5.24,3.64
discourse,3.18,4.27,5.2
blasphemous,3.18,4.62,3.27
exterminator,3.19,5.13,4.62
desperate,3.19,5.0,3.21
vendetta,3.19,5.85,5.24
peril,3.19,5.95,3.12
disobey,3.19,5.35,4.33
decline,3.19,3.6,3.71
postmortem,3.19,4.71,3.32
rehab,3.19,4.38,5.17
extort,3.19,4.48,3.48
manure,3.19,4.15,4.51
wrath,3.19,5.95,4.36
deaf,3.19,4.27,2.86
chicken pox,3.19,5.19,2.86
worrying,3.19,5.36,4.07
cystic,3.19,3.55,4.26
irritate,3.19,5.85,4.39
tyranny,3.19,5.45,2.67
deadline,3.19,5.74,4.53
exterminate,3.19,6.04,4.23
lockup,3.19,4.11,4.63
old,3.19,4.48,4.22
whiny,3.2,4.24,4.68
sacrificial,3.2,5.94,4.46
psycho,3.2,6.0,3.1
downfall,3.2,4.5,3.64
incinerator,3.2,5.67,4.18
hunger,3.2,4.8,3.18
funk,3.2,4.52,4.68
disruptive,3.2,6.1,4.92
mislead,3.2,5.1,4.2
sourpuss,3.2,3.83,3.94
bereavement,3.2,4.45,3.97
grubby,3.2,3.45,3.91
lame,3.2,2.74,3.45
catatonic,3.2,3.18,4.0
unscrupulous,3.2,4.67,4.04
incompatible,3.2,3.61,3.46
crowded,3.2,3.95,3.45
argumentative,3.2,5.61,4.0
autism,3.2,4.1,3.12
ditch,3.2,3.81,5.42
gross,3.2,5.0,4.62
blackface,3.2,4.43,4.48
outraged,3.21,5.65,4.47
severe,3.21,5.43,4.05
con,3.21,4.52,3.95
persecution,3.21,6.6,3.13
gassy,3.21,3.5,4.26
antisocial,3.21,5.32,5.33
slimy,3.21,5.1,5.0
incessant,3.21,4.71,3.55
miscalculation,3.21,4.71,4.96
ferocious,3.21,6.67,3.96
opposition,3.21,4.5,4.0
erratic,3.21,5.1,4.4
noisy,3.21,5.15,4.42
complaint,3.21,4.29,3.75
accursed,3.21,5.33,4.13
manipulate,3.21,4.76,5.74
exhaustion,3.21,4.52,4.29
controversy,3.21,6.09,3.75
indebted,3.21,4.25,3.2
rupture,3.21,5.26,3.32
rat,3.21,5.9,3.35
bowel,3.21,3.57,4.5
sulk,3.22,3.3,3.68
pointless,3.22,4.26,3.75
setback,3.22,3.95,3.36
cry,3.22,5.45,2.56
communist,3.22,5.1,4.12
contempt,3.22,4.61,4.45
rectum,3.23,4.18,5.42
heartache,3.23,5.24,3.32
diabolical,3.23,5.32,3.3
warrant,3.23,5.61,4.11
vulture,3.23,5.0,4.43
snub,3.23,3.86,3.75
obsess,3.23,4.95,4.1
billing,3.23,5.18,4.47
gangland,3.24,4.26,3.83
crude,3.24,4.51,3.35
assailant,3.24,5.7,3.0
inferno,3.24,6.14,3.32
vindictive,3.24,4.64,4.32
insufficient,3.24,3.57,3.38
evasive,3.24,3.39,5.06
bad,3.24,4.86,3.56
bruise,3.24,4.04,3.78
asylum,3.24,5.55,3.52
bureaucracy,3.24,3.74,3.57
wound,3.24,4.65,3.64
scowl,3.24,4.56,4.74
wrong,3.24,5.29,3.39
apocalypse,3.24,5.04,2.65
ignorant,3.24,4.18,4.07
trap,3.24,4.36,3.78
idiotic,3.24,4.56,5.2
loudmouth,3.24,5.21,4.39
predator,3.24,4.72,3.86
weakness,3.24,4.43,3.81
cringe,3.24,5.85,3.57
dialysis,3.24,4.91,3.23
dunce,3.24,4.95,4.72
undignified,3.25,4.41,4.53
bowels,3.25,3.67,5.04
distress,3.25,4.0,3.9
congestion,3.25,4.24,3.4
offender,3.25,4.52,3.86
raging,3.25,5.38,4.16
dissatisfied,3.25,4.82,4.74
wannabe,3.25,5.05,4.47
dislike,3.25,4.27,5.81
parole,3.25,4.91,4.38
troublemaker,3.25,5.24,5.29
weary,3.25,2.9,4.55
inbred,3.25,3.57,3.92
sinner,3.25,5.38,5.67
tasteless,3.25,3.86,5.4
scoundrel,3.25,6.26,4.88
booger,3.25,3.8,4.33
narcissism,3.25,5.05,4.15
unwell,3.25,4.0,3.82
hypocrite,3.25,4.77,4.85
misuse,3.25,4.48,4.9
racketeering,3.25,3.65,4.22
unwilling,3.25,4.64,4.5
moronic,3.25,3.81,3.2
graveyard,3.25,4.89,3.79
politician,3.25,4.7,4.1
auditor,3.26,3.7,5.2
acid,3.26,4.77,4.26
disoriented,3.26,4.81,4.0
detonate,3.26,6.1,3.33
interrupt,3.26,4.36,3.93
pompous,3.26,4.76,3.9
impair,3.26,3.9,4.12
pester,3.26,5.18,4.04
bipolar,3.26,5.0,3.18
scuff,3.26,3.82,4.33
fibrosis,3.26,4.1,4.87
fright,3.26,5.0,3.95
possessive,3.26,4.86,5.26
plead,3.26,4.32,3.42
king snake,3.26,6.64,3.8
whaling,3.26,3.2,4.35
perverted,3.26,6.9,3.96
allegation,3.26,5.9,3.96
emptiness,3.26,3.18,4.1
punch,3.27,5.8,5.26
burdened,3.27,4.1,3.65
raggedy,3.27,4.65,4.83
mope,3.27,3.26,4.76
captive,3.27,4.88,3.3
FALSE,3.27,5.23,4.7
ache,3.27,4.3,4.0
assassinate,3.27,6.38,3.23
electrocute,3.27,6.0,4.42
worried,3.27,5.81,4.18
trespass,3.27,4.79,5.0
deserter,3.27,4.97,4.31
rusted,3.27,4.09,4.26
trial,3.28,5.05,3.89
drool,3.28,2.7,4.35
rip,3.28,5.26,4.12
abrupt,3.28,5.23,3.75
detention,3.28,4.57,4.2
retard,3.28,3.83,3.12
haphazard,3.28,4.67,3.7
resent,3.28,4.05,4.21
drunkard,3.28,4.45,3.21
doubt,3.28,4.33,3.06
holdup,3.29,4.96,2.56
monarchy,3.29,3.7,4.04
brooding,3.29,4.0,4.18
divorcee,3.29,3.8,4.16
croak,3.29,4.52,3.58
unacceptable,3.29,4.43,4.22
overgrown,3.29,4.29,4.86
caution,3.29,4.0,4.86
delusional,3.29,5.8,3.81
offend,3.29,4.81,4.17
enema,3.29,4.13,3.2
disagreeable,3.29,4.26,4.48
bleeder,3.29,5.9,3.6
psychotic,3.3,6.14,3.05
revolver,3.3,6.29,4.39
maniacal,3.3,6.0,4.1
sneer,3.3,4.36,5.0
grovel,3.3,3.65,3.45
delusion,3.3,4.6,3.91
parched,3.3,4.91,4.38
entrapment,3.3,5.91,3.57
selfish,3.3,4.57,5.32
complicate,3.3,4.95,4.52
weaken,3.3,4.19,3.42
provoke,3.3,6.72,5.23
carnage,3.3,5.77,5.15
bacteria,3.3,4.24,3.44
overwhelm,3.3,4.36,4.24
leper,3.3,4.24,2.88
vulgar,3.3,5.53,4.68
euthanasia,3.3,5.18,5.4
uncertainty,3.3,5.27,4.1
zit,3.3,4.29,4.4
stinker,3.3,4.0,3.8
quake,3.3,6.9,2.71
stooge,3.3,3.75,3.55
intestinal,3.3,3.82,4.47
tramp,3.3,4.86,3.74
beware,3.3,5.24,5.32
cynical,3.3,4.78,4.95
bastard,3.31,5.1,2.59
shootout,3.32,6.09,4.27
radiation,3.32,4.56,4.06
disgust,3.32,5.0,4.84
bribe,3.32,4.44,4.59
mournful,3.32,2.78,3.59
homework,3.32,4.74,5.16
invade,3.32,6.0,4.31
implosion,3.32,5.82,3.46
oncology,3.32,5.8,4.27
unbecoming,3.32,4.73,4.36
inconsistent,3.32,3.2,4.3
dredge,3.32,3.36,4.18
deployment,3.32,5.95,3.71
inject,3.32,4.14,4.74
womanizer,3.32,4.86,4.53
lobbyist,3.32,3.73,4.45
solicitor,3.32,4.0,4.14
senseless,3.32,3.96,3.36
psychiatric,3.32,4.52,4.76
hurl,3.32,4.43,5.11
fuss,3.32,4.77,3.5
promiscuous,3.32,5.81,4.9
exile,3.32,5.87,3.37
apprehensive,3.32,4.77,4.64
late,3.32,5.57,4.22
disobedience,3.32,4.5,4.41
fearsome,3.32,5.45,3.58
rife,3.32,3.4,5.4
indignant,3.32,4.5,5.61
disruption,3.32,5.48,3.9
coerce,3.32,5.45,5.87
vagabond,3.32,4.55,3.83
confusion,3.32,4.64,3.08
epileptic,3.32,4.62,4.0
scandalous,3.32,5.85,4.52
tamper,3.33,5.55,4.63
period,3.33,4.2,6.0
casualty,3.33,6.3,4.1
unfortunate,3.33,3.52,4.21
snide,3.33,4.09,4.19
asthmatic,3.33,3.38,3.84
suspicion,3.33,6.04,4.95
dropout,3.33,4.7,3.95
gynecologist,3.33,4.1,4.68
substandard,3.33,3.91,3.67
ignore,3.33,3.8,4.83
stereotype,3.33,4.26,3.81
viral,3.33,5.52,3.62
symptom,3.33,4.17,5.0
sanatorium,3.33,4.11,3.09
grouchy,3.33,4.91,5.39
tetanus,3.33,5.52,4.2
pout,3.33,4.14,5.52
shrill,3.33,5.95,3.52
lecherous,3.33,3.79,3.65
copycat,3.33,4.62,4.67
freezing,3.33,5.84,4.16
louse,3.34,3.61,3.93
jittery,3.35,4.89,3.5
avoidance,3.35,4.95,4.88
handcuff,3.35,5.0,3.43
spider,3.35,6.91,3.74
meager,3.35,4.63,4.46
overkill,3.35,6.0,4.69
obsessive,3.35,6.14,4.0
inflict,3.35,3.71,4.6
unsympathetic,3.35,4.3,4.94
irrelevant,3.35,3.71,4.68
frown,3.35,3.61,4.95
surveillance,3.35,4.85,5.48
deviant,3.35,5.62,4.38
lonesome,3.35,3.45,4.28
raid,3.35,5.62,3.91
imposition,3.35,3.76,3.88
uninvited,3.35,4.38,3.76
inaccurate,3.35,3.95,3.71
evasion,3.36,4.77,5.25
propaganda,3.36,5.0,3.42
dizziness,3.36,4.95,4.25
expensive,3.36,6.1,6.21
noise,3.36,5.75,5.47
sanitarium,3.36,4.1,3.68
yucky,3.36,4.35,4.36
error,3.36,4.43,4.18
agitate,3.36,5.82,4.55
goddamned,3.36,6.05,4.65
grueling,3.36,5.0,2.95
intestine,3.37,4.5,4.21
tobacco,3.37,5.0,4.13
prosecution,3.37,4.56,2.88
indignity,3.37,4.65,4.5
dim,3.37,3.55,4.83
urn,3.37,2.9,4.15
darkened,3.37,3.77,3.92
intrusion,3.37,4.9,2.75
defeatist,3.37,3.5,3.35
timid,3.37,3.15,4.69
petrified,3.37,5.17,3.58
blinding,3.37,5.24,4.0
sinful,3.37,5.76,4.09
spew,3.37,5.0,5.39
scarce,3.37,3.9,4.04
tarantula,3.37,6.76,4.04
spic,3.37,4.57,4.59
collapse,3.37,6.14,3.74
layover,3.37,4.1,2.63
musty,3.37,3.5,4.22
shifty,3.37,4.78,4.72
rattlesnake,3.37,5.33,3.93
hornet,3.37,5.73,3.83
unsure,3.37,4.55,3.64
deviled,3.37,4.24,4.25
entrails,3.37,4.7,4.21
deprive,3.37,3.72,4.24
standoff,3.37,4.43,5.21
distressed,3.38,6.28,4.16
embarrass,3.38,5.47,4.22
accusation,3.38,5.48,3.62
disappoint,3.38,3.91,4.07
whorehouse,3.38,5.52,4.19
dehydration,3.38,4.68,3.32
senate,3.38,3.63,3.52
crackpot,3.38,5.1,4.05
meathead,3.38,4.22,3.81
irritation,3.38,5.5,4.35
horror,3.38,6.13,3.49
plaque,3.38,4.52,5.32
sordid,3.38,3.87,4.0
wreckage,3.38,5.71,3.9
ban,3.38,5.2,5.86
woe,3.38,4.71,3.92
distort,3.38,3.62,4.7
unruly,3.39,4.41,4.41
overdue,3.39,4.62,4.37
flabby,3.39,3.39,4.81
rubbish,3.39,4.1,4.76
retribution,3.39,4.35,4.7
prowl,3.39,4.32,5.04
spittoon,3.39,3.95,4.72
clingy,3.39,4.04,4.29
masochist,3.39,4.77,4.45
